UNITID,MDCOST_ALL,GRAD_DEBT_MDN,FEMALE_DEBT_MDN,MALE_DEBT_MDN,MDEARN_PD,COUNT_NWNE_1YR,COUNT_WNE_1YR,PCTPELL,CDR2,CDR3,PELL_EVER,RPY_7YR_RT,GT_THRESHOLD_P11,COUNT_ED,AGE_ENTRY,FEMALE,MARRIED,DEPENDENT,VETERAN,FIRST_GEN,FAMINC,POVERTY_RATE,UNEMP_RATE
15116610,NA,28114,9500,7336,NA,NA,NA,NA,NA,0.171,0.9092143221,0.3953188748,NA,NA,28.84490073,0.7882233158,0.2258611912,0.2365518412,0.0149329713,0.5731984307,21416.356355,NA,NA
15178601,NA,27000,22789.5,18750,NA,NA,NA,NA,NA,0.047,0.3147058824,0.6725,NA,NA,25.492647059,0.6544117647,0.1602941176,0.5529411765,0.0073529412,0.2977883096,65120.295588,NA,NA
15336601,NA,24764,17680.5,10500,NA,NA,NA,NA,NA,0.084,0.6177908113,0.7298136646,NA,NA,23.578690127,0.5327468231,0.1446725318,0.7126099707,NA,0.3747346072,54711.15738,NA,NA
15468801,NA,25250,20412.5,20412.5,NA,NA,NA,NA,NA,0.053,0.5403726708,0.7888307155,NA,NA,26.419254658,0.6014492754,0.2391304348,0.5062111801,NA,0.3435114504,69065.414079,NA,NA
15468802,NA,25250,20412.5,20412.5,NA,NA,NA,NA,NA,0.053,0.5403726708,0.7888307155,NA,NA,26.419254658,0.6014492754,0.2391304348,0.5062111801,NA,0.3435114504,69065.414079,NA,NA
15483701,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15492501,NA,6500,5500,4766,NA,NA,NA,NA,NA,0.137,0.8628272251,0.4461538462,NA,NA,21.630366492,0.3863874346,0.057591623,0.8020942408,NA,0.4249394673,34544.027225,NA,NA
15492502,NA,6500,5500,4766,NA,NA,NA,NA,NA,0.137,0.8628272251,0.4461538462,NA,NA,21.630366492,0.3863874346,0.057591623,0.8020942408,NA,0.4249394673,34544.027225,NA,NA
15497001,NA,10661,NA,NA,NA,NA,NA,NA,NA,0.084,0.8957345972,0.4647887324,NA,NA,24.374407583,0.9099526066,0.2985781991,0.3791469194,NA,0.4418604651,23580.767773,NA,NA
15631001,NA,9500,NA,NA,NA,NA,NA,NA,NA,0.129,0.934,0.2910662824,NA,NA,27.874,0.968,0.252,0.248,NA,0.550617284,20105.41,NA,NA
15631002,NA,9500,NA,NA,NA,NA,NA,NA,NA,0.129,0.934,0.2910662824,NA,NA,27.874,0.968,0.252,0.248,NA,0.550617284,20105.41,NA,NA
15631003,NA,9500,NA,NA,NA,NA,NA,NA,NA,0.129,0.934,0.2910662824,NA,NA,27.874,0.968,0.252,0.248,NA,0.550617284,20105.41,NA,NA
15631004,NA,9500,NA,NA,NA,NA,NA,NA,NA,0.129,0.934,0.2910662824,NA,NA,27.874,0.968,0.252,0.248,NA,0.550617284,20105.41,NA,NA
15631005,NA,9500,NA,NA,NA,NA,NA,NA,NA,0.129,0.934,0.2910662824,NA,NA,27.874,0.968,0.252,0.248,NA,0.550617284,20105.41,NA,NA
16149302,NA,9832,6500,6276.5,NA,NA,NA,NA,NA,0.126,0.9131989597,0.4524886878,NA,NA,26.310793238,0.9236020806,0.133289987,0.3618335501,0.0091027308,0.549436796,21059.184655,NA,NA
16149303,NA,9832,6500,6276.5,NA,NA,NA,NA,NA,0.126,0.9131989597,0.4524886878,NA,NA,26.310793238,0.9236020806,0.133289987,0.3618335501,0.0091027308,0.549436796,21059.184655,NA,NA
16149304,NA,9832,6500,6276.5,NA,NA,NA,NA,NA,0.126,0.9131989597,0.4524886878,NA,NA,26.310793238,0.9236020806,0.133289987,0.3618335501,0.0091027308,0.549436796,21059.184655,NA,NA
16410001,NA,13000,9833,12999.5,NA,NA,NA,NA,NA,NA,NA,0.3975903614,NA,NA,28.23699422,0.8843930636,0.2312138728,0.1445086705,NA,0.7555555556,11137.647399,NA,NA
16822701,NA,27000,22625,21250,NA,NA,NA,NA,NA,0.042,0.4368059228,0.8495867769,NA,NA,20.798519302,0.201480698,0.0322580645,0.8889476467,NA,0.2406143345,89609.081967,NA,NA
16822702,NA,27000,22625,21250,NA,NA,NA,NA,NA,0.042,0.4368059228,0.8495867769,NA,NA,20.798519302,0.201480698,0.0322580645,0.8889476467,NA,0.2406143345,89609.081967,NA,NA
16822703,NA,27000,22625,21250,NA,NA,NA,NA,NA,0.042,0.4368059228,0.8495867769,NA,NA,20.798519302,0.201480698,0.0322580645,0.8889476467,NA,0.2406143345,89609.081967,NA,NA
16932701,NA,24917,18750,14263,NA,NA,NA,NA,NA,0.078,0.5424354244,0.6329787234,NA,NA,27.6900369,0.5461254613,0.2472324723,0.4870848708,NA,0.4724409449,65031.446494,NA,NA
16947903,NA,26750,15750,13000,NA,NA,NA,NA,NA,0.109,0.7337349398,0.4709255649,NA,NA,28.075903614,0.6248192771,0.2156626506,0.3590361446,0.0151807229,0.4321514263,41648.329157,NA,NA
16947904,NA,26750,15750,13000,NA,NA,NA,NA,NA,0.109,0.7337349398,0.4709255649,NA,NA,28.075903614,0.6248192771,0.2156626506,0.3590361446,0.0151807229,0.4321514263,41648.329157,NA,NA
16947905,NA,26750,15750,13000,NA,NA,NA,NA,NA,0.109,0.7337349398,0.4709255649,NA,NA,28.075903614,0.6248192771,0.2156626506,0.3590361446,0.0151807229,0.4321514263,41648.329157,NA,NA
16947907,NA,26750,15750,13000,NA,NA,NA,NA,NA,0.109,0.7337349398,0.4709255649,NA,NA,28.075903614,0.6248192771,0.2156626506,0.3590361446,0.0151807229,0.4321514263,41648.329157,NA,NA
16947909,NA,26750,15750,13000,NA,NA,NA,NA,NA,0.109,0.7337349398,0.4709255649,NA,NA,28.075903614,0.6248192771,0.2156626506,0.3590361446,0.0151807229,0.4321514263,41648.329157,NA,NA
16947910,NA,26750,15750,13000,NA,NA,NA,NA,NA,0.109,0.7337349398,0.4709255649,NA,NA,28.075903614,0.6248192771,0.2156626506,0.3590361446,0.0151807229,0.4321514263,41648.329157,NA,NA
16947912,NA,26750,15750,13000,NA,NA,NA,NA,NA,0.109,0.7337349398,0.4709255649,NA,NA,28.075903614,0.6248192771,0.2156626506,0.3590361446,0.0151807229,0.4321514263,41648.329157,NA,NA
16947915,NA,26750,15750,13000,NA,NA,NA,NA,NA,0.109,0.7337349398,0.4709255649,NA,NA,28.075903614,0.6248192771,0.2156626506,0.3590361446,0.0151807229,0.4321514263,41648.329157,NA,NA
16947918,NA,26750,15750,13000,NA,NA,NA,NA,NA,0.109,0.7337349398,0.4709255649,NA,NA,28.075903614,0.6248192771,0.2156626506,0.3590361446,0.0151807229,0.4321514263,41648.329157,NA,NA
16947919,NA,26750,15750,13000,NA,NA,NA,NA,NA,0.109,0.7337349398,0.4709255649,NA,NA,28.075903614,0.6248192771,0.2156626506,0.3590361446,0.0151807229,0.4321514263,41648.329157,NA,NA
16947920,NA,26750,15750,13000,NA,NA,NA,NA,NA,0.109,0.7337349398,0.4709255649,NA,NA,28.075903614,0.6248192771,0.2156626506,0.3590361446,0.0151807229,0.4321514263,41648.329157,NA,NA
16947921,NA,26750,15750,13000,NA,NA,NA,NA,NA,0.109,0.7337349398,0.4709255649,NA,NA,28.075903614,0.6248192771,0.2156626506,0.3590361446,0.0151807229,0.4321514263,41648.329157,NA,NA
17296301,NA,13725,7500,5500,NA,NA,NA,NA,NA,0.113,0.6863770753,0.6863806747,NA,NA,24.620195588,0.5969979531,0.135319536,0.5869911303,0.0061405504,0.3558884298,47297.620423,NA,NA
17320301,NA,10750,8500,7000,NA,NA,NA,NA,NA,0.175,0.7713513514,0.6645746165,NA,NA,25.021081081,0.4859459459,0.1221621622,0.5654054054,0.0054054054,0.3367781155,38620.664865,NA,NA
17355901,NA,12000,8131,6500,NA,NA,NA,NA,NA,0.142,0.7013232514,0.6853146853,NA,NA,24.681879557,0.5560356468,0.1355657575,0.5749392385,0.0067512827,0.3033988151,44082.465839,NA,NA
17355902,NA,12000,8131,6500,NA,NA,NA,NA,NA,0.142,0.7013232514,0.6853146853,NA,NA,24.681879557,0.5560356468,0.1355657575,0.5749392385,0.0067512827,0.3033988151,44082.465839,NA,NA
17355903,NA,12000,8131,6500,NA,NA,NA,NA,NA,0.142,0.7013232514,0.6853146853,NA,NA,24.681879557,0.5560356468,0.1355657575,0.5749392385,0.0067512827,0.3033988151,44082.465839,NA,NA
17391101,NA,13200,9380,5949,NA,NA,NA,NA,NA,0.146,0.7238593156,0.7087667162,NA,NA,24.410646388,0.5380228137,0.122148289,0.6102661597,0.0085551331,0.3758982863,43591.620247,NA,NA
17399301,NA,11873,7066,8143,NA,NA,NA,NA,NA,0.234,0.8069498069,0.5292259084,NA,NA,24.884169884,0.4594594595,0.1016731017,0.583011583,NA,0.3557833089,33931.756757,NA,NA
17447301,NA,13000,9500,6500,NA,NA,NA,NA,NA,0.13,0.6831629909,0.7031523643,NA,NA,24.54168908,0.5540613233,0.124260355,0.5938676708,0.0080688542,0.3149309912,46175.853147,NA,NA
17501401,NA,19958,9158,7799,NA,NA,NA,NA,NA,0.109,0.784083225,0.5172829582,NA,NA,30.527958388,0.7748244473,0.2906111834,0.1895448635,0.0255916775,0.4796319018,33504.557295,NA,NA
17501402,NA,19958,9158,7799,NA,NA,NA,NA,NA,0.109,0.784083225,0.5172829582,NA,NA,30.527958388,0.7748244473,0.2906111834,0.1895448635,0.0255916775,0.4796319018,33504.557295,NA,NA
17501403,NA,19958,9158,7799,NA,NA,NA,NA,NA,0.109,0.784083225,0.5172829582,NA,NA,30.527958388,0.7748244473,0.2906111834,0.1895448635,0.0255916775,0.4796319018,33504.557295,NA,NA
17501404,NA,19958,9158,7799,NA,NA,NA,NA,NA,0.109,0.784083225,0.5172829582,NA,NA,30.527958388,0.7748244473,0.2906111834,0.1895448635,0.0255916775,0.4796319018,33504.557295,NA,NA
17501405,NA,19958,9158,7799,NA,NA,NA,NA,NA,0.109,0.784083225,0.5172829582,NA,NA,30.527958388,0.7748244473,0.2906111834,0.1895448635,0.0255916775,0.4796319018,33504.557295,NA,NA
17501406,NA,19958,9158,7799,NA,NA,NA,NA,NA,0.109,0.784083225,0.5172829582,NA,NA,30.527958388,0.7748244473,0.2906111834,0.1895448635,0.0255916775,0.4796319018,33504.557295,NA,NA
17523601,NA,12000,8801,7508,NA,NA,NA,NA,NA,0.157,0.6851179673,0.7527829314,NA,NA,23.728221416,0.4959165154,0.1129764065,0.6606170599,0.0072595281,0.356045082,45974.219147,NA,NA
17526301,NA,12750,9500,7569,NA,NA,NA,NA,NA,0.136,0.6987854251,0.6858513189,NA,NA,27.201619433,0.5400809717,0.1846153846,0.4502024291,0.008097166,0.363963964,41743.352227,NA,NA
17557301,NA,5250.5,3500,3000,NA,NA,NA,NA,NA,0.251,0.941091954,0.4739039666,NA,NA,22.501915709,0.6029693487,0.0790229885,0.6925287356,0.0052681992,0.4002235886,22777.648467,NA,NA
17557302,NA,5250.5,3500,3000,NA,NA,NA,NA,NA,0.251,0.941091954,0.4739039666,NA,NA,22.501915709,0.6029693487,0.0790229885,0.6925287356,0.0052681992,0.4002235886,22777.648467,NA,NA
17623901,NA,7147,5500,4116.5,NA,NA,NA,NA,NA,0.221,0.935282523,0.550304878,NA,NA,22.629434954,0.5906701708,0.0936268068,0.7007227332,0.0036136662,0.4273535953,23673.815046,NA,NA
17796801,NA,25669,15131.5,14030,NA,NA,NA,NA,NA,0.034,0.6008316008,0.7078734364,NA,NA,24.374913375,0.5823515824,0.1085701086,0.6426426426,0.0122430122,0.3462506291,63622.339108,NA,NA
18017901,NA,16375,9055,7173,NA,NA,NA,NA,NA,0.11,0.6806953339,0.7715780296,NA,NA,25.111619396,0.6253430924,0.1642268984,0.5617566331,0.0086916743,0.4098778004,46093.588747,NA,NA
18048901,NA,23000,13500,12240,NA,NA,NA,NA,NA,0.099,0.6515373353,0.7692156477,NA,NA,23.524576448,0.5586697344,0.0918217946,0.6709893328,0.0073206442,0.3072262118,54407.774942,NA,NA
18220901,NA,9796.5,6234.5,5162,NA,NA,NA,NA,NA,0.227,0.904090268,0.4085714286,NA,NA,26.462623413,0.9055007052,0.1636107193,0.2919605078,NA,0.6106557377,20042.22426,NA,NA
18303501,NA,8180,NA,NA,NA,NA,NA,NA,NA,0.157,0.6923076923,NA,NA,NA,32.615384615,0.8076923077,0.25,0.25,NA,NA,32206.096154,NA,NA
18409201,NA,12330,11000,7600,NA,NA,NA,NA,NA,0.167,0.9252157239,0.4036281179,NA,NA,28.023010547,0.7905081496,0.1438159156,0.3125599233,0.0105465005,0.666,16388.651965,NA,NA
18922801,NA,29189,11000.5,9416.5,NA,NA,NA,NA,NA,0.117,0.8954612006,0.5150022391,NA,NA,26.188872621,0.6532942899,0.121522694,0.474670571,0.0269399707,0.4847574066,24230.64451,NA,NA
18945901,NA,28750,14250,17204,NA,NA,NA,NA,NA,0.167,0.8181818182,0.5506117909,NA,NA,27.311942959,0.7171717172,0.1414141414,0.4004753417,0.0130718954,0.5152439024,33676.405229,NA,NA
19050301,NA,15250,12000,12000,NA,NA,NA,NA,NA,0.049,0.5235371755,0.8347352796,NA,NA,22.05983282,0.4738231412,0.042674879,0.7729872415,0.0083589969,0.2755534621,76354.018918,NA,NA
19050302,NA,15250,12000,12000,NA,NA,NA,NA,NA,0.049,0.5235371755,0.8347352796,NA,NA,22.05983282,0.4738231412,0.042674879,0.7729872415,0.0083589969,0.2755534621,76354.018918,NA,NA
19200401,NA,12050,8860,7367,NA,NA,NA,NA,NA,0.161,0.9195804196,0.5287356322,NA,NA,25.216783217,0.7237762238,0.1398601399,0.548951049,NA,0.512605042,26959.468531,NA,NA
19457801,NA,27000,21250,25500,NA,NA,NA,NA,NA,0.04,0.5084745763,0.8060805259,NA,NA,20.574277168,0.665004985,0.0119641077,0.9092721834,NA,0.1649048626,84636.125623,NA,NA
19554401,NA,21500,18000,16300,NA,NA,NA,NA,NA,0.04,0.5658163265,0.7854567308,NA,NA,23.672959184,0.656122449,0.0867346939,0.7331632653,0.0076530612,0.3882488479,72031.279082,NA,NA
19570201,NA,16000,12000,11125,NA,NA,NA,NA,NA,0.015,0.5989583333,0.8299319728,NA,NA,26.90625,0.8802083333,0.2447916667,0.5104166667,NA,NA,51912.838542,NA,NA
19857001,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,NA,0.6549707602,NA,NA,26.615408904,0.6621408273,0.1964003789,0.4575307862,0.0041048311,0.515805132,21124.113041,NA,NA
20001301,NA,19958,9158,7799,NA,NA,NA,NA,NA,0.109,0.784083225,0.5172829582,NA,NA,30.527958388,0.7748244473,0.2906111834,0.1895448635,0.0255916775,0.4796319018,33504.557295,NA,NA
20417601,NA,19000,18750,18750,NA,NA,NA,NA,NA,0.027,0.4381338742,0.8859315589,NA,NA,25.210953347,0.8803245436,0.1805273834,0.5760649087,NA,0.391862955,68161.902637,NA,NA
20627901,NA,18675,15476.5,15499,NA,NA,NA,NA,NA,0.051,0.5493395493,0.6985376828,NA,NA,38.045843046,0.5718725719,0.5283605284,0.0334110334,0.0598290598,0.5393700787,65408.853147,NA,NA
20627902,NA,18675,15476.5,15499,NA,NA,NA,NA,NA,0.051,0.5493395493,0.6985376828,NA,NA,38.045843046,0.5718725719,0.5283605284,0.0334110334,0.0598290598,0.5393700787,65408.853147,NA,NA
20627903,NA,18675,15476.5,15499,NA,NA,NA,NA,NA,0.051,0.5493395493,0.6985376828,NA,NA,38.045843046,0.5718725719,0.5283605284,0.0334110334,0.0598290598,0.5393700787,65408.853147,NA,NA
20627904,NA,18675,15476.5,15499,NA,NA,NA,NA,NA,0.051,0.5493395493,0.6985376828,NA,NA,38.045843046,0.5718725719,0.5283605284,0.0334110334,0.0598290598,0.5393700787,65408.853147,NA,NA
20627906,NA,18675,15476.5,15499,NA,NA,NA,NA,NA,0.051,0.5493395493,0.6985376828,NA,NA,38.045843046,0.5718725719,0.5283605284,0.0334110334,0.0598290598,0.5393700787,65408.853147,NA,NA
21033101,NA,25000,17250,12875,NA,NA,NA,NA,NA,0.025,0.5673624288,0.8449612403,NA,NA,21.973434535,0.6261859583,0.1062618596,0.8159392789,NA,0.2594810379,71049.888046,NA,NA
21036801,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21036802,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21078401,NA,13583,12028,9500,NA,NA,NA,NA,NA,0.098,0.8516483516,0.4848484848,NA,NA,25.057692308,0.8351648352,0.1071428571,0.467032967,NA,0.5498154982,27185.989011,NA,NA
21130701,NA,10500,5500,5028,NA,NA,NA,NA,NA,0.096,0.7450030285,0.6910356832,NA,NA,23.910357359,0.5984251969,0.1005451242,0.6365838886,0.0109024833,0.4847967202,43727.546941,NA,NA
21130702,NA,10500,5500,5028,NA,NA,NA,NA,NA,0.096,0.7450030285,0.6910356832,NA,NA,23.910357359,0.5984251969,0.1005451242,0.6365838886,0.0109024833,0.4847967202,43727.546941,NA,NA
21287801,NA,19140,7125,5500,NA,NA,NA,NA,NA,0.161,0.7349937146,0.6341342171,NA,NA,25.849622879,0.6032369579,0.1488843495,0.532212445,0.0112350723,0.5175430518,38540.971009,NA,NA
21287802,NA,19140,7125,5500,NA,NA,NA,NA,NA,0.161,0.7349937146,0.6341342171,NA,NA,25.849622879,0.6032369579,0.1488843495,0.532212445,0.0112350723,0.5175430518,38540.971009,NA,NA
21287803,NA,19140,7125,5500,NA,NA,NA,NA,NA,0.161,0.7349937146,0.6341342171,NA,NA,25.849622879,0.6032369579,0.1488843495,0.532212445,0.0112350723,0.5175430518,38540.971009,NA,NA
21287804,NA,19140,7125,5500,NA,NA,NA,NA,NA,0.161,0.7349937146,0.6341342171,NA,NA,25.849622879,0.6032369579,0.1488843495,0.532212445,0.0112350723,0.5175430518,38540.971009,NA,NA
21429001,NA,9500,8582.5,7968,NA,NA,NA,NA,NA,0.156,0.8541666667,0.4829443447,NA,NA,28.091856061,0.0473484848,0.1837121212,0.4147727273,0.0255681818,0.5735632184,29067.992424,NA,NA
21437901,NA,12000,6034,5500,NA,NA,NA,NA,NA,0.131,0.8275391956,0.6257098606,NA,NA,24.297546012,0.6017382413,0.1131561009,0.6327539196,0.0093728698,0.49889978,35024.607362,NA,NA
21510501,NA,27000,23250,23716.5,NA,NA,NA,NA,NA,0.065,0.4918211559,0.7912932138,NA,NA,20.222464558,0.5834242094,NA,0.9214830971,NA,0.2395833333,87961.013086,NA,NA
21608301,NA,19500,14501,13803.5,NA,NA,NA,NA,NA,0.174,0.7927927928,0.6509598604,NA,NA,25.423423423,0.6306306306,0.1261261261,0.5660660661,NA,0.5468451243,37833.588589,NA,NA
22496101,NA,6125,4500,4750,NA,NA,NA,NA,NA,0.217,0.9399293286,0.5544217687,NA,NA,25.743227326,0.5583038869,0.1236749117,0.5029446408,NA,0.493993994,23458.47821,NA,NA
22797901,NA,7500,5000,4750,NA,NA,NA,NA,NA,0.171,0.9375411532,0.5018528322,NA,NA,24.530712068,0.5971216254,0.1386511147,0.5638227824,0.0092183238,0.5611958511,24575.03819,NA,NA
22797902,NA,7500,5000,4750,NA,NA,NA,NA,NA,0.171,0.9375411532,0.5018528322,NA,NA,24.530712068,0.5971216254,0.1386511147,0.5638227824,0.0092183238,0.5611958511,24575.03819,NA,NA
22828201,NA,5978.5,5696,5007.5,NA,NA,NA,NA,NA,0.195,NA,0.1162790698,NA,NA,26.629807692,0.8461538462,0.2548076923,0.3461538462,NA,0.7846153846,14809.504808,NA,NA
22828202,NA,5978.5,5696,5007.5,NA,NA,NA,NA,NA,0.195,NA,0.1162790698,NA,NA,26.629807692,0.8461538462,0.2548076923,0.3461538462,NA,0.7846153846,14809.504808,NA,NA
22870501,NA,19264,12834,11000,NA,NA,NA,NA,NA,0.127,0.7819467102,0.6161657189,NA,NA,24.782309226,0.5597244879,0.145006344,0.5961573319,0.0065252855,0.4835720303,38008.058365,NA,NA
22872301,NA,18766.5,15000,15000,NA,NA,NA,NA,NA,0.042,0.552719352,0.8923815237,NA,NA,20.321149003,0.5067728541,0.0217139745,0.9203594037,0.0025866177,0.299528473,79063.184603,NA,NA
23059701,NA,5225,3500,3500,NA,NA,NA,NA,NA,0.114,0.8145091225,0.7488095238,NA,NA,21.471763684,0.577324066,0.1307558645,0.7723718506,NA,0.3291550604,45316.653345,NA,NA
23368401,NA,34120,7157.5,6648,NA,NA,NA,NA,NA,0.116,0.8703017833,0.4607849948,NA,NA,33.023079561,0.6990740741,0.2408436214,0.0914951989,0.0251028807,0.5202326865,24139.599074,NA,NA
23368402,NA,34120,7157.5,6648,NA,NA,NA,NA,NA,0.116,0.8703017833,0.4607849948,NA,NA,33.023079561,0.6990740741,0.2408436214,0.0914951989,0.0251028807,0.5202326865,24139.599074,NA,NA
23368403,NA,34120,7157.5,6648,NA,NA,NA,NA,NA,0.116,0.8703017833,0.4607849948,NA,NA,33.023079561,0.6990740741,0.2408436214,0.0914951989,0.0251028807,0.5202326865,24139.599074,NA,NA
23368404,NA,34120,7157.5,6648,NA,NA,NA,NA,NA,0.116,0.8703017833,0.4607849948,NA,NA,33.023079561,0.6990740741,0.2408436214,0.0914951989,0.0251028807,0.5202326865,24139.599074,NA,NA
23368405,NA,34120,7157.5,6648,NA,NA,NA,NA,NA,0.116,0.8703017833,0.4607849948,NA,NA,33.023079561,0.6990740741,0.2408436214,0.0914951989,0.0251028807,0.5202326865,24139.599074,NA,NA
23368407,NA,34120,7157.5,6648,NA,NA,NA,NA,NA,0.116,0.8703017833,0.4607849948,NA,NA,33.023079561,0.6990740741,0.2408436214,0.0914951989,0.0251028807,0.5202326865,24139.599074,NA,NA
23368408,NA,34120,7157.5,6648,NA,NA,NA,NA,NA,0.116,0.8703017833,0.4607849948,NA,NA,33.023079561,0.6990740741,0.2408436214,0.0914951989,0.0251028807,0.5202326865,24139.599074,NA,NA
23368409,NA,34120,7157.5,6648,NA,NA,NA,NA,NA,0.116,0.8703017833,0.4607849948,NA,NA,33.023079561,0.6990740741,0.2408436214,0.0914951989,0.0251028807,0.5202326865,24139.599074,NA,NA
23368410,NA,34120,7157.5,6648,NA,NA,NA,NA,NA,0.116,0.8703017833,0.4607849948,NA,NA,33.023079561,0.6990740741,0.2408436214,0.0914951989,0.0251028807,0.5202326865,24139.599074,NA,NA
23368411,NA,34120,7157.5,6648,NA,NA,NA,NA,NA,0.116,0.8703017833,0.4607849948,NA,NA,33.023079561,0.6990740741,0.2408436214,0.0914951989,0.0251028807,0.5202326865,24139.599074,NA,NA
23384201,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23693901,NA,20494,14000,13500,NA,NA,NA,NA,NA,0.033,0.6276400367,0.8455180276,NA,NA,22.692745638,0.5555555556,0.0990817264,0.7260789715,0.0039485767,0.3420149404,62394.236731,NA,NA
23693902,NA,20494,14000,13500,NA,NA,NA,NA,NA,0.033,0.6276400367,0.8455180276,NA,NA,22.692745638,0.5555555556,0.0990817264,0.7260789715,0.0039485767,0.3420149404,62394.236731,NA,NA
23693903,NA,20494,14000,13500,NA,NA,NA,NA,NA,0.033,0.6276400367,0.8455180276,NA,NA,22.692745638,0.5555555556,0.0990817264,0.7260789715,0.0039485767,0.3420149404,62394.236731,NA,NA
23797801,NA,17999.5,8792,5712,NA,NA,NA,NA,NA,0.2,0.9447236181,0.4120879121,NA,NA,31.216080402,0.7638190955,0.2512562814,0.1055276382,NA,0.7088607595,11997.974874,NA,NA
24366501,NA,13949.5,5750,5500,NA,NA,NA,NA,NA,0.137,0.8670050761,0.6231454006,NA,NA,22.403045685,0.6862944162,0.0467005076,0.7492385787,NA,0.4729064039,31785.303553,NA,NA
24893401,NA,20000,12245,9630,NA,NA,NA,NA,NA,0.098,0.842417168,0.4438310792,NA,NA,28.975307533,0.6438897369,0.2944239921,0.2351620724,0.0282840981,0.4785088182,30894.999641,NA,NA
24893402,NA,20000,12245,9630,NA,NA,NA,NA,NA,0.098,0.842417168,0.4438310792,NA,NA,28.975307533,0.6438897369,0.2944239921,0.2351620724,0.0282840981,0.4785088182,30894.999641,NA,NA
24893403,NA,20000,12245,9630,NA,NA,NA,NA,NA,0.098,0.842417168,0.4438310792,NA,NA,28.975307533,0.6438897369,0.2944239921,0.2351620724,0.0282840981,0.4785088182,30894.999641,NA,NA
24893404,NA,20000,12245,9630,NA,NA,NA,NA,NA,0.098,0.842417168,0.4438310792,NA,NA,28.975307533,0.6438897369,0.2944239921,0.2351620724,0.0282840981,0.4785088182,30894.999641,NA,NA
24893405,NA,20000,12245,9630,NA,NA,NA,NA,NA,0.098,0.842417168,0.4438310792,NA,NA,28.975307533,0.6438897369,0.2944239921,0.2351620724,0.0282840981,0.4785088182,30894.999641,NA,NA
24893406,NA,20000,12245,9630,NA,NA,NA,NA,NA,0.098,0.842417168,0.4438310792,NA,NA,28.975307533,0.6438897369,0.2944239921,0.2351620724,0.0282840981,0.4785088182,30894.999641,NA,NA
24893407,NA,20000,12245,9630,NA,NA,NA,NA,NA,0.098,0.842417168,0.4438310792,NA,NA,28.975307533,0.6438897369,0.2944239921,0.2351620724,0.0282840981,0.4785088182,30894.999641,NA,NA
24893408,NA,20000,12245,9630,NA,NA,NA,NA,NA,0.098,0.842417168,0.4438310792,NA,NA,28.975307533,0.6438897369,0.2944239921,0.2351620724,0.0282840981,0.4785088182,30894.999641,NA,NA
24893409,NA,20000,12245,9630,NA,NA,NA,NA,NA,0.098,0.842417168,0.4438310792,NA,NA,28.975307533,0.6438897369,0.2944239921,0.2351620724,0.0282840981,0.4785088182,30894.999641,NA,NA
24893410,NA,20000,12245,9630,NA,NA,NA,NA,NA,0.098,0.842417168,0.4438310792,NA,NA,28.975307533,0.6438897369,0.2944239921,0.2351620724,0.0282840981,0.4785088182,30894.999641,NA,NA
24893411,NA,20000,12245,9630,NA,NA,NA,NA,NA,0.098,0.842417168,0.4438310792,NA,NA,28.975307533,0.6438897369,0.2944239921,0.2351620724,0.0282840981,0.4785088182,30894.999641,NA,NA
24893412,NA,20000,12245,9630,NA,NA,NA,NA,NA,0.098,0.842417168,0.4438310792,NA,NA,28.975307533,0.6438897369,0.2944239921,0.2351620724,0.0282840981,0.4785088182,30894.999641,NA,NA
24893413,NA,20000,12245,9630,NA,NA,NA,NA,NA,0.098,0.842417168,0.4438310792,NA,NA,28.975307533,0.6438897369,0.2944239921,0.2351620724,0.0282840981,0.4785088182,30894.999641,NA,NA
24893414,NA,20000,12245,9630,NA,NA,NA,NA,NA,0.098,0.842417168,0.4438310792,NA,NA,28.975307533,0.6438897369,0.2944239921,0.2351620724,0.0282840981,0.4785088182,30894.999641,NA,NA
36520401,NA,14250,12139,10786,NA,NA,NA,NA,NA,0.128,0.9504473503,0.3575949367,NA,NA,28.260701996,0.6986923606,0.2527185134,0.2528561597,0.0078458362,0.5663472171,18931.631796,NA,NA
36520402,NA,14250,12139,10786,NA,NA,NA,NA,NA,0.128,0.9504473503,0.3575949367,NA,NA,28.260701996,0.6986923606,0.2527185134,0.2528561597,0.0078458362,0.5663472171,18931.631796,NA,NA
36520403,NA,14250,12139,10786,NA,NA,NA,NA,NA,0.128,0.9504473503,0.3575949367,NA,NA,28.260701996,0.6986923606,0.2527185134,0.2528561597,0.0078458362,0.5663472171,18931.631796,NA,NA
36520404,NA,14250,12139,10786,NA,NA,NA,NA,NA,0.128,0.9504473503,0.3575949367,NA,NA,28.260701996,0.6986923606,0.2527185134,0.2528561597,0.0078458362,0.5663472171,18931.631796,NA,NA
